Step Temp msd
10766.0 735.90487 19.218395 
10767.0 736.31975 19.219094 
10768.0 737.03269 19.219732 
10769.0 738.05234 19.220309 
10770.0 739.37214 19.220826 
10771.0 740.97427 19.221282 
10772.0 742.83903 19.221679 
10773.0 744.95221 19.222016 
10774.0 747.30397 19.222295 
10775.0 749.88248 19.222516 
10776.0 752.66995 19.222681 
10777.0 755.64307 19.222791 
10778.0 758.77307 19.222849 
10779.0 762.02167 19.222856 
10780.0 765.3367 19.222811 
10781.0 768.65528 19.222717 
10782.0 771.91615 19.222572 
10783.0 775.07354 19.222378 
10784.0 778.10461 19.222136 
10785.0 781.00946 19.221849 
10786.0 783.80824 19.22152 
10787.0 786.53677 19.221152 
10788.0 789.23884 19.220749 
10789.0 791.95485 19.220314 
10790.0 794.70903 19.219849 
10791.0 797.49873 19.219355 
10792.0 800.28939 19.218831 
10793.0 803.01898 19.218272 
10794.0 805.61305 19.217674 
10795.0 808.00458 19.217028 
10796.0 810.14869 19.216326 
10797.0 812.02747 19.215559 
10798.0 813.64845 19.21472 
10799.0 815.04075 19.213803 
10800.0 816.24763 19.212803 
10801.0 817.31453 19.211717 
10802.0 818.27773 19.210544 
10803.0 819.15937 19.209283 
10804.0 819.96885 19.207935 
10805.0 820.70634 19.206501 
10806.0 821.36593 19.204984 
10807.0 821.9408 19.203386 
10808.0 822.43306 19.201712 
10809.0 822.86356 19.199968 
10810.0 823.27148 19.198159 
10811.0 823.70369 19.196292 
10812.0 824.20251 19.194376 
10813.0 824.79707 19.192418 
10814.0 825.49775 19.190427 
10815.0 826.2924 19.188412 
10816.0 827.14289 19.186381 
10817.0 827.98218 19.184343 
10818.0 828.71877 19.182306 
10819.0 829.26152 19.180276 
10820.0 829.55855 19.178257 
10821.0 829.61196 19.176255 
10822.0 829.45275 19.174273 
10823.0 829.11035 19.172316 
10824.0 828.60323 19.170388 
10825.0 827.94467 19.168494 
10826.0 827.15098 19.166638 
10827.0 826.24687 19.164824 
10828.0 825.26545 19.163058 
10829.0 824.24225 19.161342 
10830.0 823.20812 19.159678 
10831.0 822.18831 19.158069 
10832.0 821.20596 19.156514 
10833.0 820.27953 19.155011 
10834.0 819.41394 19.15356 
10835.0 818.59717 19.152157 
10836.0 817.80611 19.150801 
10837.0 817.01465 19.149488 
10838.0 816.19827 19.148215 
10839.0 815.33565 19.146979 
10840.0 814.40969 19.145779 
10841.0 813.40965 19.144612 
10842.0 812.33438 19.143478 
10843.0 811.19381 19.142375 
