Step Strain_x Stress_x
1569.0 0.4676152 20.202135 
1570.0 0.46775406 20.166944 
1571.0 0.46789292 20.147657 
1572.0 0.46803178 20.141662 
1573.0 0.46817064 20.14699 
1574.0 0.4683095 20.163661 
1575.0 0.46844836 20.192912 
1576.0 0.46858722 20.330771 
1577.0 0.46872608 20.410307 
1578.0 0.46886494 20.467087 
1579.0 0.46900381 20.59932 
1580.0 0.46914267 20.759366 
1581.0 0.46928153 21.036326 
1582.0 0.46942039 21.251417 
1583.0 0.46955925 21.473742 
1584.0 0.46969811 21.529948 
1585.0 0.46983697 21.755493 
1586.0 0.46997583 22.024885 
1587.0 0.47011469 22.293784 
1588.0 0.47025355 22.402065 
1589.0 0.47039241 22.642298 
1590.0 0.47053127 22.75231 
1591.0 0.47067013 22.939701 
1592.0 0.47080899 22.98382 
1593.0 0.47094785 23.006349 
1594.0 0.47108671 23.008869 
1595.0 0.47122557 22.990234 
1596.0 0.47136443 22.947218 
1597.0 0.47150329 22.876854 
1598.0 0.47164215 22.787847 
1599.0 0.47178101 22.685709 
1600.0 0.47191987 22.580322 
1601.0 0.47205873 22.488363 
1602.0 0.47219759 22.421921 
1603.0 0.47233645 22.296542 
1604.0 0.47247531 22.300735 
1605.0 0.47261417 22.326939 
1606.0 0.47275304 22.359221 
1607.0 0.4728919 22.382043 
1608.0 0.47303076 22.383949 
1609.0 0.47316962 22.360604 
1610.0 0.47330848 22.310762 
1611.0 0.47344734 22.24005 
1612.0 0.4735862 22.154489 
1613.0 0.47372506 22.057405 
1614.0 0.47386392 21.954826 
1615.0 0.47400278 21.84599 
1616.0 0.47414164 21.734012 
1617.0 0.4742805 21.623893 
1618.0 0.47441936 21.52389 
1619.0 0.47455822 21.443972 
1620.0 0.47469708 21.473937 
1621.0 0.47483594 21.457502 
1622.0 0.4749748 21.474143 
1623.0 0.47511366 21.523402 
1624.0 0.47525252 21.602015 
1625.0 0.47539138 21.704714 
1626.0 0.47553024 21.821326 
1627.0 0.4756691 21.935975 
1628.0 0.47580796 22.028358 
1629.0 0.47594682 22.083519 
1630.0 0.47608568 22.096287 
1631.0 0.47622454 22.073248 
1632.0 0.4763634 21.966479 
1633.0 0.47650226 21.938051 
1634.0 0.47664113 21.928249 
1635.0 0.47677999 21.944736 
1636.0 0.47691885 21.988869 
1637.0 0.47705771 22.056536 
1638.0 0.47719657 22.143563 
1639.0 0.47733543 22.240992 
1640.0 0.47747429 22.349194 
1641.0 0.47761315 22.466865 
1642.0 0.47775201 22.592092 
1643.0 0.47789087 22.731255 
1644.0 0.47802973 22.884641 
1645.0 0.47816859 23.052717 
1646.0 0.47830745 23.231997 
